"State","County","Year","Beach Id","Beach Name","Beach Status","Reported","Station ID","Activity ID","Action Type","ActionStartDate","ActionEndDate","ActionDuration Days","Percentage oftime beachwas affectedduring open hours","Time affected(in hours)","Time beachis open(in hours)","Action Reasons","Action Indicator","Action Possible Source"
"NY","SUFFOLK","2011","NY969774","CEDAR BEACH - WEST","Active","Y","-","353954","Closure","11-JUN-11","12-JUN-11","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY969774","CEDAR BEACH - WEST","Active","Y","-","353953","Closure","28-AUG-11","31-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY969774","CEDAR BEACH - WEST","Active","Y","-","265486","Closure","18-JUL-07","20-JUL-07","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY969774","CEDAR BEACH - WEST","Active","Y","-","265485","Closure","05-JUL-07","06-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY969774","CEDAR BEACH - WEST","Active","Y","-","265487","Closure","08-AUG-07","09-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY969774","CEDAR BEACH - WEST","Active","Y","-","223435","Closure","28-AUG-06","29-AUG-06","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY969774","CEDAR BEACH - WEST","Active","Y","-","223434","Closure","13-JUL-06","16-JUL-06","4","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY969774","CEDAR BEACH - WEST","Active","Y","-","223436","Closure","01-SEP-06","03-SEP-06","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","476962","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","476963","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","456921","Rain Advisory","02-JUN-15","04-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","456922","Rain Advisory","15-JUN-15","17-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","456923","Rain Advisory","28-JUN-15","29-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","456924","Rain Advisory","31-JUL-15","31-JUL-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","456925","Rain Advisory","11-AUG-15","13-AUG-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY927224","CENTERPORT BEACH","Active","Y","21NYBCH|NY927224-01","456926","Rain Advisory","10-SEP-15","12-SEP-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY927224","CENTERPORT BEACH","Active","Y","-","449927","Rain Advisory","16-JUL-14","17-JUL-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY927224","CENTERPORT BEACH","Active","Y","-","449928","Rain Advisory","13-AUG-14","14-AUG-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY927224","CENTERPORT BEACH","Active","Y","-","449926","Rain Advisory","05-JUL-14","05-JUL-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY927224","CENTERPORT BEACH","Active","Y","-","449925","Rain Advisory","05-JUN-14","06-JUN-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY927224","CENTERPORT BEACH","Active","Y","-","385598","Closure","14-JUN-13","15-JUN-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY927224","CENTERPORT BEACH","Active","Y","-","385599","Closure","24-JUL-13","25-JUL-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY927224","CENTERPORT BEACH","Active","Y","-","385597","Closure","10-JUN-13","11-JUN-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY927224","CENTERPORT BEACH","Active","Y","-","385596","Closure","07-JUN-13","09-JUN-13","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392791","Closure","10-AUG-12","12-AUG-12","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392792","Closure","04-SEP-12","06-SEP-12","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392789","Closure","25-JUN-12","26-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392790","Closure","16-JUL-12","17-JUL-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392788","Closure","23-JUN-12","24-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392787","Closure","13-JUN-12","14-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY927224","CENTERPORT BEACH","Active","Y","-","392786","Closure","02-JUN-12","03-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY927224","CENTERPORT BEACH","Active","Y","-","353961","Closure","18-JUN-11","19-JUN-11","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY927224","CENTERPORT BEACH","Active","Y","-","353962","Closure","28-AUG-11","31-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY927224","CENTERPORT BEACH","Active","Y","-","353960","Closure","14-AUG-11","17-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2010","NY927224","CENTERPORT BEACH","Active","Y","-","332834","Closure","23-AUG-10","24-AUG-10","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY927224","CENTERPORT BEACH","Active","Y","-","327129","Closure","21-JUL-09","22-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY927224","CENTERPORT BEACH","Active","Y","-","327130","Closure","28-AUG-09","30-AUG-09","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY927224","CENTERPORT BEACH","Active","Y","-","327131","Closure","24-JUL-09","25-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY927224","CENTERPORT BEACH","Active","Y","-","327128","Closure","18-JUN-09","19-JUN-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY927224","CENTERPORT BEACH","Active","Y","-","284309","Rain Advisory","06-AUG-08","07-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY927224","CENTERPORT BEACH","Active","Y","-","284310","Rain Advisory","08-AUG-08","09-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY927224","CENTERPORT BEACH","Active","Y","-","284306","Closure","06-SEP-08","08-SEP-08","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY927224","CENTERPORT BEACH","Active","Y","-","284308","Rain Advisory","28-JUL-08","29-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY927224","CENTERPORT BEACH","Active","Y","-","284307","Rain Advisory","24-JUL-08","25-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY927224","CENTERPORT BEACH","Active","Y","-","265484","Closure","21-AUG-07","22-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY927224","CENTERPORT BEACH","Active","Y","-","265483","Closure","08-AUG-07","09-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY927224","CENTERPORT BEACH","Active","Y","-","265482","Closure","23-JUL-07","24-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY927224","CENTERPORT BEACH","Active","Y","-","265481","Closure","18-JUL-07","20-JUL-07","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY927224","CENTERPORT BEACH","Active","Y","-","265480","Closure","05-JUL-07","06-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY927224","CENTERPORT BEACH","Active","Y","-","223377","Closure","28-AUG-06","29-AUG-06","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY927224","CENTERPORT BEACH","Active","Y","-","223376","Closure","13-JUL-06","13-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY927224","CENTERPORT BEACH","Active","Y","-","223375","Closure","05-JUL-06","06-JUL-06","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY927224","CENTERPORT BEACH","Active","Y","-","223374","Closure","26-JUN-06","26-JUN-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2005","NY927224","CENTERPORT BEACH","Active","Y","-","197141","Closure","08-JUL-05","10-JUL-05","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","476859","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","476860","Closure","30-JUL-16","01-AUG-16","2","100","24","24","ELEV_BACT","ENTERO","STORM"
"NY","SUFFOLK","2016","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","476857","Rain Advisory","30-MAY-16","31-MAY-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","476858","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","456788","Rain Advisory","21-AUG-15","22-AUG-15","2","100","-","24","RAINFALL","ENTERO","STORM"
"NY","SUFFOLK","2015","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","456787","Rain Advisory","11-AUG-15","13-AUG-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","456786","Rain Advisory","31-JUL-15","31-JUL-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY707687","CENTERPORT YACHT CLUB","Active","Y","21NYBCH|NY707687-01","456789","Rain Advisory","10-SEP-15","12-SEP-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284149","Closure","17-AUG-08","18-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284156","Closure","25-JUL-08","26-JUL-08","1","100","-","24","ELEV_BACT","ENTERO","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284155","Closure","31-JUL-08","01-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284154","Rain Advisory","08-AUG-08","09-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284153","Rain Advisory","06-AUG-08","07-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284152","Rain Advisory","28-JUL-08","29-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284151","Rain Advisory","24-JUL-08","25-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","284150","Closure","06-SEP-08","08-SEP-08","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","265390","Closure","08-AUG-07","09-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","265387","Closure","05-JUL-07","06-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","265388","Closure","18-JUL-07","21-JUL-07","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","265389","Closure","23-JUL-07","24-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","265391","Closure","21-AUG-07","22-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","223474","Closure","01-SEP-06","03-SEP-06","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","223472","Closure","13-JUL-06","13-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","223473","Closure","28-AUG-06","29-AUG-06","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","223470","Closure","26-JUN-06","26-JUN-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2006","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","223471","Closure","05-JUL-06","06-JUL-06","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2005","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","197142","Closure","07-JUN-05","10-JUN-05","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NY","SUFFOLK","2005","NY707687","CENTERPORT YACHT CLUB","Active","Y","-","197143","Closure","08-JUL-05","10-JUL-05","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2014","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","449951","Closure","24-MAY-14","25-MAY-14","1","100","-","24","SEWAGE","PREEMPT","POTW"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326873","Closure","01-AUG-09","02-AUG-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326874","Closure","22-AUG-09","23-AUG-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326875","Closure","29-AUG-09","30-AUG-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326865","Closure","06-JUN-09","07-JUN-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326866","Closure","19-JUN-09","20-JUN-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326867","Closure","21-JUN-09","22-JUN-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326868","Closure","24-JUN-09","25-JUN-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326869","Closure","01-JUL-09","02-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326870","Closure","08-JUL-09","09-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326871","Closure","24-JUL-09","25-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","326872","Closure","27-JUL-09","28-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284343","Closure","15-JUN-08","16-JUN-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284344","Closure","24-JUL-08","25-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284348","Closure","12-AUG-08","13-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284345","Closure","28-JUL-08","29-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284346","Closure","06-AUG-08","07-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284342","Closure","30-AUG-08","31-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284341","Closure","15-AUG-08","17-AUG-08","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","284347","Closure","08-AUG-08","09-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","265048","Closure","21-AUG-07","22-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","265047","Closure","08-AUG-07","09-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","265045","Closure","18-JUL-07","19-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","265044","Closure","05-JUL-07","06-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","265043","Closure","28-JUN-07","30-JUN-07","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","265046","Closure","23-JUL-07","25-JUL-07","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","223428","Closure","22-JUL-06","22-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","223427","Closure","13-JUL-06","13-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","223426","Closure","06-JUL-06","06-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","223429","Closure","26-AUG-06","30-AUG-06","5","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2005","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","197146","Closure","15-AUG-05","15-AUG-05","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2005","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","197145","Closure","08-JUL-05","09-JUL-05","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2005","NY963988","CENTRE ISLAND - BAY BEACH","Active","Y","-","197144","Closure","06-JUL-05","06-JUL-05","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476670","Rain Advisory","30-MAY-16","31-MAY-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476671","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476672","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476676","Rain Advisory","20-AUG-16","22-AUG-16","2","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476674","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476675","Rain Advisory","12-AUG-16","13-AUG-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2016","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","476673","Rain Advisory","26-JUL-16","27-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2015","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","456577","Rain Advisory","01-JUL-15","02-JUL-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2015","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","456578","Rain Advisory","30-JUL-15","01-AUG-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2015","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","456579","Rain Advisory","11-AUG-15","12-AUG-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2015","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","456580","Rain Advisory","21-AUG-15","22-AUG-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2015","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","21NYBCH|NY503509-01","456576","Rain Advisory","28-JUN-15","29-JUN-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2014","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","449568","Closure","24-MAY-14","25-MAY-14","1","100","-","24","SEWAGE","PREEMPT","POTW"
"NY","NASSAU","2014","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","449572","Closure","13-AUG-14","14-AUG-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2014","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","449571","Closure","15-JUL-14","17-JUL-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2014","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","449570","Closure","03-JUL-14","06-JUL-14","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2014","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","449569","Closure","14-JUN-14","15-JUN-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385214","Closure","25-MAY-13","26-MAY-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385217","Closure","13-JUL-13","14-JUL-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385216","Closure","23-JUL-13","25-JUL-13","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385219","Closure","01-JUL-13","03-JUL-13","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385215","Closure","07-JUN-13","09-JUN-13","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385220","Closure","14-AUG-13","15-AUG-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2013","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","385218","Closure","28-JUN-13","29-JUN-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2012","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","392376","Closure","02-JUN-12","03-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2012","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","392377","Closure","23-JUN-12","24-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2012","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","392378","Closure","25-JUN-12","27-JUN-12","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2012","NY503509","CENTRE ISLAND - SOUND BEACH","Active","Y","-","392380","Closure","29-JUL-12","30-JUL-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
