"State","County","Year","Beach Id","Beach Name","Beach Status","Reported","Station ID","Activity ID","Action Type","ActionStartDate","ActionEndDate","ActionDuration Days","Percentage oftime beachwas affectedduring open hours","Time affected(in hours)","Time beachis open(in hours)","Action Reasons","Action Indicator","Action Possible Source"
"MA","ESSEX","2014","MA218585","Mingo","Active","Y","-","432497","Contamination Advisory","18-JUN-14","19-JUN-14","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2014","MA218585","Mingo","Active","Y","-","432496","Contamination Advisory","15-AUG-14","21-AUG-14","6","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2014","MA218585","Mingo","Active","Y","-","432495","Contamination Advisory","23-JUL-14","24-JUL-14","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2013","MA218585","Mingo","Active","Y","-","400841","Contamination Advisory","24-AUG-13","30-AUG-13","6","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2013","MA218585","Mingo","Active","Y","-","400843","Contamination Advisory","21-AUG-13","24-AUG-13","3","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2013","MA218585","Mingo","Active","Y","-","400842","Contamination Advisory","10-JUL-13","11-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2012","MA218585","Mingo","Active","Y","-","379700","Contamination Advisory","29-AUG-12","01-SEP-12","3","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2011","MA218585","Mingo","Active","Y","-","362628","Contamination Advisory","27-JUL-11","28-JUL-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2011","MA218585","Mingo","Active","Y","-","362630","Contamination Advisory","03-AUG-11","12-AUG-11","9","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2011","MA218585","Mingo","Active","Y","-","362629","Contamination Advisory","13-JUL-11","14-JUL-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2010","MA218585","Mingo","Active","Y","-","333958","Contamination Advisory","14-JUL-10","15-JUL-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2010","MA218585","Mingo","Active","Y","-","333959","Contamination Advisory","16-JUN-10","18-JUN-10","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2009","MA218585","Mingo","Active","Y","-","305173","Contamination Advisory","07-JUL-09","09-JUL-09","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2009","MA218585","Mingo","Active","Y","-","305176","Contamination Advisory","12-AUG-09","13-AUG-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2009","MA218585","Mingo","Active","Y","-","305177","Contamination Advisory","05-AUG-09","06-AUG-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2009","MA218585","Mingo","Active","Y","-","305175","Contamination Advisory","29-JUL-09","30-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2009","MA218585","Mingo","Active","Y","-","305174","Contamination Advisory","13-AUG-09","18-AUG-09","5","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2008","MA218585","Mingo","Active","Y","-","300699","Contamination Advisory","07-AUG-08","08-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","STORM"
"MA","ESSEX","2007","MA218585","Mingo","Active","Y","-","266088","Contamination Advisory","09-AUG-07","11-AUG-07","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2015","MA148482","Minot","Active","Y","21MABCH|MA148482-1","455673","Contamination Advisory","22-JUL-15","24-JUL-15","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA148482","Minot","Active","Y","-","401103","Contamination Advisory","24-JUL-13","25-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA148482","Minot","Active","Y","-","401102","Contamination Advisory","03-JUL-13","04-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2012","MA148482","Minot","Active","Y","-","379661","Contamination Advisory","22-AUG-12","23-AUG-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2011","MA148482","Minot","Active","Y","-","362564","Contamination Advisory","31-AUG-11","01-SEP-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2009","MA148482","Minot","Active","Y","-","305112","Contamination Advisory","02-JUL-09","03-SEP-09","63","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2016","MA686988","Moses Smith Creek","Active","Y","21MABCH|MA686988-1","476282","Contamination Advisory","22-JUN-16","08-JUL-16","16","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2013","MA686988","Moses Smith Creek","Active","Y","-","400918","Contamination Advisory","12-JUN-13","26-JUN-13","14","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2013","MA686988","Moses Smith Creek","Active","Y","-","400919","Contamination Advisory","28-AUG-13","03-SEP-13","6","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2012","MA686988","Moses Smith Creek","Active","Y","-","379875","Contamination Advisory","25-JUL-12","01-AUG-12","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2011","MA686988","Moses Smith Creek","Active","Y","-","362839","Contamination Advisory","13-JUL-11","20-JUL-11","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2011","MA686988","Moses Smith Creek","Active","Y","-","362838","Contamination Advisory","10-AUG-11","16-AUG-11","6","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2010","MA686988","Moses Smith Creek","Active","Y","-","334217","Contamination Advisory","18-AUG-10","25-AUG-10","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2010","MA686988","Moses Smith Creek","Active","Y","-","334218","Contamination Advisory","04-AUG-10","12-AUG-10","8","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2008","MA686988","Moses Smith Creek","Active","Y","-","300903","Contamination Advisory","13-AUG-08","20-AUG-08","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2007","MA686988","Moses Smith Creek","Active","Y","-","266149","Contamination Advisory","31-JUL-07","21-AUG-07","21","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2007","MA686988","Moses Smith Creek","Active","Y","-","266150","Contamination Advisory","21-AUG-07","04-SEP-07","14","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2006","MA686988","Moses Smith Creek","Active","Y","-","221985","Contamination Advisory","01-AUG-06","08-AUG-06","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2006","MA686988","Moses Smith Creek","Active","Y","-","221842","Contamination Advisory","08-AUG-06","22-AUG-06","14","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BRISTOL","2005","MA686988","Moses Smith Creek","Active","Y","-","200321","Contamination Advisory","15-AUG-05","23-AUG-05","8","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2013","MA640314","Mound","Active","Y","-","401061","Contamination Advisory","13-JUN-13","14-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2013","MA640314","Mound","Active","Y","-","401062","Contamination Advisory","20-JUN-13","21-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2012","MA640314","Mound","Active","Y","-","379861","Contamination Advisory","26-JUL-12","31-JUL-12","5","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2012","MA640314","Mound","Active","Y","-","379862","Contamination Advisory","03-JUL-12","05-JUL-12","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2011","MA640314","Mound","Active","Y","-","362818","Contamination Advisory","11-AUG-11","12-AUG-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2010","MA640314","Mound","Active","Y","-","334181","Contamination Advisory","15-JUL-10","15-JUL-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2010","MA640314","Mound","Active","Y","-","334182","Contamination Advisory","26-AUG-10","30-AUG-10","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2009","MA640314","Mound","Active","Y","-","305418","Contamination Advisory","09-JUL-09","10-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2009","MA640314","Mound","Active","Y","-","305419","Contamination Advisory","01-JUL-09","02-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2014","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","444894","Contamination Advisory","15-AUG-14","19-AUG-14","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2012","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","368187","Contamination Advisory","02-AUG-12","04-AUG-12","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2010","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","335757","Contamination Advisory","13-JUL-10","17-JUL-10","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2010","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","335756","Contamination Advisory","16-JUN-10","17-JUN-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2009","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","323266","Contamination Advisory","30-JUN-09","01-JUL-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2009","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","323265","Contamination Advisory","24-JUN-09","26-JUN-09","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2008","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","286700","Contamination Advisory","23-JUL-08","24-JUL-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2008","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","286698","Contamination Advisory","19-AUG-08","21-AUG-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2008","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","286699","Contamination Advisory","02-JUL-08","06-JUL-08","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2007","NH449191","NEW CASTLE TOWN BEACH","Active","Y","-","274433","Contamination Advisory","12-JUL-07","14-JUL-07","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2008","RI854885","NINIGRET PARK BEACH","Active","Y","-","282656","Closure","11-JUN-08","12-JUN-08","1","100","-","-","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2007","RI854885","NINIGRET PARK BEACH","Active","Y","-","275341","Closure","08-AUG-07","09-AUG-07","1","100","-","-","ELEV_BACT","OTHER","UNKNOWN"
"RI","WASHINGTON","2005","RI854885","NINIGRET PARK BEACH","Active","Y","-","211814","Closure","31-AUG-05","01-SEP-05","1","100","-","-","ELEV_BACT","ENTERO","UNKNOWN"
"CT","NEW LONDON","2011","CT110195","NOANK DOCK","Active","Y","-","351942","Contamination Advisory","27-AUG-11","02-SEP-11","6","100","-","10.5","OTHER","PREEMPT","OTHER"
"NH","ROCKINGHAM","2016","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","11113300|BCHSTBNHMLF","474335","Contamination Advisory","24-AUG-16","26-AUG-16","2","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2016","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","11113300|BCHSTBNHMCR","474335","Contamination Advisory","24-AUG-16","26-AUG-16","2","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2016","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","11113300|BCHSTBNHMCR","474318","Contamination Advisory","08-JUL-16","12-JUL-16","4","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2016","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","11113300|BCHSTBNHMRT","474318","Contamination Advisory","08-JUL-16","12-JUL-16","4","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2016","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","11113300|BCHSTBNHMRT","474335","Contamination Advisory","24-AUG-16","26-AUG-16","2","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2016","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","11113300|BCHSTBNHMLF","474318","Contamination Advisory","08-JUL-16","12-JUL-16","4","100","24","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2014","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","407054","Contamination Advisory","29-JUL-14","31-JUL-14","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2014","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","414265","Contamination Advisory","13-AUG-14","19-AUG-14","6","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2013","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","384003","Contamination Advisory","12-JUN-13","14-JUN-13","2","100","-","24","ELEV_BACT","ENTERO","OTHER,UNKNOWN"
"NH","ROCKINGHAM","2013","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","384016","Contamination Advisory","27-JUN-13","29-JUN-13","2","100","-","24","ELEV_BACT","ENTERO","OTHER"
"NH","ROCKINGHAM","2013","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","384473","Contamination Advisory","26-JUL-13","28-JUL-13","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2013","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","384474","Contamination Advisory","24-JUL-13","25-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2013","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","384475","Contamination Advisory","12-JUN-13","14-JUN-13","2","100","-","24","ELEV_BACT","ENTERO","OTHER,UNKNOWN"
"NH","ROCKINGHAM","2013","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","383563","Contamination Advisory","12-JUN-13","14-JUN-13","2","100","-","24","ELEV_BACT","ENTERO","OTHER,UNKNOWN"
"NH","ROCKINGHAM","2011","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","349077","Contamination Advisory","24-JUN-11","28-JUN-11","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2011","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","349078","Contamination Advisory","17-AUG-11","18-AUG-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2010","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","335755","Contamination Advisory","15-JUN-10","19-JUN-10","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2009","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","323268","Contamination Advisory","01-JUL-09","03-JUL-09","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2008","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","286703","Contamination Advisory","25-JUL-08","27-JUL-08","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2006","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","222041","Contamination Advisory","14-JUL-06","18-JUL-06","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2006","NH356646","NORTH HAMPTON STATE BEACH","Active","Y","-","222042","Contamination Advisory","25-AUG-06","26-AUG-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NH","ROCKINGHAM","2015","NH020073","NORTHSIDE PARK","Active","Y","-","453107","Contamination Advisory","14-JUL-15","16-JUL-15","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2013","MA898442","Nahant Beach (DCR)","Active","Y","-","401023","Contamination Advisory","28-JUN-13","29-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2013","RI970435","Narragansett Town Beach","Active","Y","-","389938","Closure","12-JUN-13","14-JUN-13","2","100","-","-","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2009","MA141455","Nauset","Active","Y","-","305111","Contamination Advisory","09-JUL-09","11-JUL-09","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA241045","Ned's Point","Active","Y","-","401017","Contamination Advisory","16-JUL-13","17-JUL-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA241045","Ned's Point","Active","Y","-","401018","Contamination Advisory","23-JUL-13","30-JUL-13","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2009","MA613695","Newport","Active","Y","-","305398","Contamination Advisory","24-JUN-09","26-JUN-09","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2005","MA613695","Newport","Active","Y","-","200297","Contamination Advisory","03-AUG-05","05-AUG-05","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2014","MA743318","Nickerson","Active","Y","-","432599","Contamination Advisory","18-JUL-14","22-JUL-14","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2013","MA743318","Nickerson","Active","Y","-","401057","Contamination Advisory","25-JUL-13","01-AUG-13","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2013","MA743318","Nickerson","Active","Y","-","401056","Contamination Advisory","20-JUN-13","21-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2013","MA743318","Nickerson","Active","Y","-","401055","Contamination Advisory","13-JUN-13","14-JUN-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2012","MA743318","Nickerson","Active","Y","-","379912","Contamination Advisory","16-AUG-12","17-AUG-12","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2011","MA743318","Nickerson","Active","Y","-","362893","Contamination Advisory","04-AUG-11","05-AUG-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2011","MA743318","Nickerson","Active","Y","-","362892","Contamination Advisory","11-AUG-11","12-AUG-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2010","MA743318","Nickerson","Active","Y","-","334268","Contamination Advisory","12-AUG-10","14-AUG-10","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2010","MA743318","Nickerson","Active","Y","-","334269","Contamination Advisory","26-AUG-10","30-AUG-10","4","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2009","MA743318","Nickerson","Active","Y","-","305525","Contamination Advisory","25-JUN-09","26-JUN-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2009","MA743318","Nickerson","Active","Y","-","305526","Contamination Advisory","23-JUL-09","29-JUL-09","6","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2008","MA743318","Nickerson","Active","Y","-","300955","Contamination Advisory","26-JUN-08","27-JUN-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2007","MA743318","Nickerson","Active","Y","-","266230","Contamination Advisory","21-JUN-07","22-JUN-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2006","MA743318","Nickerson","Active","Y","-","221872","Contamination Advisory","07-SEP-06","08-SEP-06","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2005","MA743318","Nickerson","Active","Y","-","200342","Contamination Advisory","18-AUG-05","19-AUG-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","NORFOLK","2005","MA743318","Nickerson","Active","Y","-","200181","Contamination Advisory","07-JUL-05","09-JUL-05","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","ESSEX","2010","MA951037","Niles","Active","Y","-","334350","Contamination Advisory","26-AUG-10","27-AUG-10","1","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2016","MA247772","Noon's Landing","Active","Y","-","476337","Closure","05-AUG-16","06-AUG-16","1","100","24","24","OTHER","PREEMPT","UNKNOWN"
"MA","BARNSTABLE","2011","MA247772","Noon's Landing","Active","Y","-","362646","Contamination Advisory","13-JUL-11","14-JUL-11","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA247772","Noon's Landing","Active","Y","-","333971","Contamination Advisory","14-JUL-10","15-JUL-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2010","MA247772","Noon's Landing","Active","Y","-","333972","Contamination Advisory","11-AUG-10","12-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2008","MA247772","Noon's Landing","Active","Y","-","300710","Contamination Advisory","03-JUL-08","03-JUL-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2007","MA247772","Noon's Landing","Active","Y","-","266284","Contamination Advisory","06-JUL-07","07-JUL-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","BARNSTABLE","2005","MA247772","Noon's Landing","Active","Y","-","200271","Contamination Advisory","27-JUL-05","28-JUL-05","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2014","MA182407","North Boulevard","Active","Y","-","432635","Closure","23-JUN-14","25-JUN-14","2","100","-","24","OTHER","PREEMPT","UNKNOWN"
"MA","PLYMOUTH","2013","MA182407","North Boulevard","Active","Y","-","401112","Contamination Advisory","13-JUN-13","20-JUN-13","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2013","MA182407","North Boulevard","Active","Y","-","401113","Contamination Advisory","22-AUG-13","23-AUG-13","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2012","MA182407","North Boulevard","Active","Y","-","379670","Contamination Advisory","16-AUG-12","23-AUG-12","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2010","MA182407","North Boulevard","Active","Y","-","333922","Contamination Advisory","26-AUG-10","27-AUG-10","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2010","MA182407","North Boulevard","Active","Y","-","333923","Contamination Advisory","12-AUG-10","19-AUG-10","7","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2008","MA182407","North Boulevard","Active","Y","-","300659","Contamination Advisory","15-AUG-08","16-AUG-08","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2007","MA182407","North Boulevard","Active","Y","-","266289","Contamination Advisory","28-JUN-07","29-JUN-07","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"MA","PLYMOUTH","2007","MA182407","North Boulevard","Active","Y","-","266288","Contamination Advisory","14-JUN-07","22-JUN-07","8","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2015","RI040333","North Kingstown Town Beach","Active","Y","RI040333","473714","Closure","03-JUN-15","04-JUN-15","1","100","24","12","ELEV_BACT","ENTERO","STORM"
"RI","WASHINGTON","2015","RI040333","North Kingstown Town Beach","Active","Y","RI040333","473715","Closure","08-JUL-15","09-JUL-15","1","100","24","12","ELEV_BACT","ENTERO","STORM"
"RI","WASHINGTON","2014","RI040333","North Kingstown Town Beach","Active","Y","-","452982","Closure","05-JUN-14","06-JUN-14","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","WASHINGTON","2014","RI040333","North Kingstown Town Beach","Active","Y","-","418849","Closure","05-JUN-14","06-JUN-14","1","100","-","12","ELEV_BACT","ENTERO","STORM"
"RI","WASHINGTON","2013","RI040333","North Kingstown Town Beach","Active","Y","-","389939","Closure","12-JUN-13","14-JUN-13","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2013","RI040333","North Kingstown Town Beach","Active","Y","-","389940","Closure","15-JUN-13","19-JUN-13","4","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","330021","Closure","25-JUN-09","26-JUN-09","1","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","330022","Closure","02-JUL-09","04-JUL-09","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","330023","Closure","09-JUL-09","11-JUL-09","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","330024","Closure","24-JUL-09","25-JUL-09","1","100","-","12","ELEV_BACT","OTHER","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","330025","Closure","29-AUG-09","31-AUG-09","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","326491","Closure","29-AUG-09","31-AUG-09","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","326487","Closure","25-JUN-09","26-JUN-09","1","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","326488","Closure","02-JUL-09","04-JUL-09","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","326489","Closure","09-JUL-09","11-JUL-09","2","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
"RI","WASHINGTON","2009","RI040333","North Kingstown Town Beach","Active","Y","-","326490","Closure","24-JUL-09","25-JUL-09","1","100","-","12","ELEV_BACT","OTHER","UNKNOWN"
"RI","WASHINGTON","2007","RI040333","North Kingstown Town Beach","Active","Y","-","275342","Closure","12-JUN-07","15-JUN-07","3","100","-","12","ELEV_BACT","ENTERO","UNKNOWN"
