rgn_id,taxa_code,year,tonnes
5,Chinook(=Spring=King) salmon_531,1989,393
5,Chinook(=Spring=King) salmon_531,1990,205
5,Chinook(=Spring=King) salmon_531,1991,241
5,Chinook(=Spring=King) salmon_531,1992,227
5,Chinook(=Spring=King) salmon_531,1993,136
5,Chinook(=Spring=King) salmon_531,1994,0
5,Chinook(=Spring=King) salmon_531,1995,0
5,Chinook(=Spring=King) salmon_531,1996,0
5,Chinook(=Spring=King) salmon_531,1997,20
5,Chinook(=Spring=King) salmon_531,1998,14
5,Chinook(=Spring=King) salmon_531,1999,0
5,Chinook(=Spring=King) salmon_531,2000,0
5,Chinook(=Spring=King) salmon_531,2001,0
5,Chinook(=Spring=King) salmon_531,2002,0
5,Chinook(=Spring=King) salmon_531,2003,0
5,Chinook(=Spring=King) salmon_531,2004,0
5,Chinook(=Spring=King) salmon_531,2005,0
5,Chinook(=Spring=King) salmon_531,2006,0
5,Chinook(=Spring=King) salmon_531,2007,0
5,Chinook(=Spring=King) salmon_531,2008,0
5,Chinook(=Spring=King) salmon_531,2009,0
5,Chinook(=Spring=King) salmon_531,2010,0
5,Chinook(=Spring=King) salmon_531,2011,0
5,Chinook(=Spring=King) salmon_531,2012,0
5,Chinook(=Spring=King) salmon_531,2013,0
5,Chinook(=Spring=King) salmon_531,2014,0
5,Chinook(=Spring=King) salmon_531,2015,0
5,"Clams, etc. nei_532",1984,79
5,"Clams, etc. nei_532",1985,34
5,"Clams, etc. nei_532",1986,36
5,"Clams, etc. nei_532",1987,10
5,"Clams, etc. nei_532",1988,3
5,"Clams, etc. nei_532",1989,2
5,"Clams, etc. nei_532",1990,3
5,"Clams, etc. nei_532",1991,3
5,"Clams, etc. nei_532",1992,4
5,"Clams, etc. nei_532",1993,4
5,"Clams, etc. nei_532",1994,13
5,"Clams, etc. nei_532",1995,4
5,"Clams, etc. nei_532",1996,8
5,"Clams, etc. nei_532",1997,3
5,"Clams, etc. nei_532",1998,3
5,"Clams, etc. nei_532",1999,0
5,"Clams, etc. nei_532",2000,7
5,"Clams, etc. nei_532",2001,0
5,"Clams, etc. nei_532",2002,0
5,"Clams, etc. nei_532",2003,0
5,"Clams, etc. nei_532",2004,0
5,"Clams, etc. nei_532",2005,0
5,"Clams, etc. nei_532",2006,0
5,"Clams, etc. nei_532",2007,0
5,"Clams, etc. nei_532",2008,0
5,"Clams, etc. nei_532",2009,0
5,"Clams, etc. nei_532",2010,0
5,"Clams, etc. nei_532",2011,0
5,"Clams, etc. nei_532",2012,0
5,"Clams, etc. nei_532",2013,0
5,"Clams, etc. nei_532",2014,0
5,"Clams, etc. nei_532",2015,0
5,Cockles nei_533,1987,1
5,Cockles nei_533,1988,1
5,Cockles nei_533,1989,2
5,Cockles nei_533,1990,1
5,Cockles nei_533,1991,0.1
5,Cockles nei_533,1992,0.1
5,Cockles nei_533,1993,0.1
5,Cockles nei_533,1994,1
5,Cockles nei_533,1995,2
5,Cockles nei_533,1996,1
5,Cockles nei_533,1997,1
5,Cockles nei_533,1998,2
5,Cockles nei_533,1999,0
5,Cockles nei_533,2000,0.1
5,Cockles nei_533,2001,0
5,Cockles nei_533,2002,0
5,Cockles nei_533,2003,0
5,Cockles nei_533,2004,1
5,Cockles nei_533,2005,0
5,Cockles nei_533,2006,1
5,Cockles nei_533,2007,0.1
5,Cockles nei_533,2008,0.1
5,Cockles nei_533,2009,1
5,Cockles nei_533,2010,0.1
5,Cockles nei_533,2011,0.1
5,Cockles nei_533,2012,1
5,Cockles nei_533,2013,0.1
5,Cockles nei_533,2014,1
5,Cockles nei_533,2015,0.1
5,Coho(=Silver) salmon_534,1962,5
5,Coho(=Silver) salmon_534,1963,13
5,Coho(=Silver) salmon_534,1964,20
5,Coho(=Silver) salmon_534,1965,63
5,Coho(=Silver) salmon_534,1966,106
5,Coho(=Silver) salmon_534,1967,146
5,Coho(=Silver) salmon_534,1968,184
5,Coho(=Silver) salmon_534,1969,219
5,Coho(=Silver) salmon_534,1970,250
5,Coho(=Silver) salmon_534,1971,290
5,Coho(=Silver) salmon_534,1972,320
5,Coho(=Silver) salmon_534,1973,350
5,Coho(=Silver) salmon_534,1974,370
5,Coho(=Silver) salmon_534,1975,400
5,Coho(=Silver) salmon_534,1976,430
5,Coho(=Silver) salmon_534,1977,450
5,Coho(=Silver) salmon_534,1978,480
5,Coho(=Silver) salmon_534,1979,500
5,Coho(=Silver) salmon_534,1980,546
5,Coho(=Silver) salmon_534,1981,540
5,Coho(=Silver) salmon_534,1982,545
5,Coho(=Silver) salmon_534,1983,590
5,Coho(=Silver) salmon_534,1984,1136
5,Coho(=Silver) salmon_534,1985,1531
5,Coho(=Silver) salmon_534,1986,1151
5,Coho(=Silver) salmon_534,1987,1528
5,Coho(=Silver) salmon_534,1988,1616
5,Coho(=Silver) salmon_534,1989,613
5,Coho(=Silver) salmon_534,1990,169
5,Coho(=Silver) salmon_534,1991,222
5,Coho(=Silver) salmon_534,1992,67
5,Coho(=Silver) salmon_534,1993,41
5,Coho(=Silver) salmon_534,1994,38
5,Coho(=Silver) salmon_534,1995,31
5,Coho(=Silver) salmon_534,1996,33
5,Coho(=Silver) salmon_534,1997,3
5,Coho(=Silver) salmon_534,1998,2
5,Coho(=Silver) salmon_534,1999,3
5,Coho(=Silver) salmon_534,2000,0
5,Coho(=Silver) salmon_534,2001,0
5,Coho(=Silver) salmon_534,2002,0
5,Coho(=Silver) salmon_534,2003,0
5,Coho(=Silver) salmon_534,2004,0
5,Coho(=Silver) salmon_534,2005,0
5,Coho(=Silver) salmon_534,2006,0
5,Coho(=Silver) salmon_534,2007,0
5,Coho(=Silver) salmon_534,2008,0
5,Coho(=Silver) salmon_534,2009,0
5,Coho(=Silver) salmon_534,2010,0
5,Coho(=Silver) salmon_534,2011,0
5,Coho(=Silver) salmon_534,2012,0
5,Coho(=Silver) salmon_534,2013,0
5,Coho(=Silver) salmon_534,2014,0
5,Coho(=Silver) salmon_534,2015,0
5,Cupped oysters nei_535,2000,152
5,Cupped oysters nei_535,2001,197
5,Cupped oysters nei_535,2002,300
5,Cupped oysters nei_535,2003,272
5,Cupped oysters nei_535,2004,402
5,Cupped oysters nei_535,2005,400
5,Cupped oysters nei_535,2006,438
5,Cupped oysters nei_535,2007,282
5,Cupped oysters nei_535,2008,232
5,Cupped oysters nei_535,2009,200
5,Cupped oysters nei_535,2010,180
5,Cupped oysters nei_535,2011,196
5,Cupped oysters nei_535,2012,1273
5,Cupped oysters nei_535,2013,1273
5,Cupped oysters nei_535,2014,2173
5,Cupped oysters nei_535,2015,1220
5,European flat oyster_536,1984,61
5,European flat oyster_536,1985,62
5,European flat oyster_536,1986,48
5,European flat oyster_536,1987,21
5,European flat oyster_536,1988,136
5,European flat oyster_536,1989,29
5,European flat oyster_536,1990,34
5,European flat oyster_536,1991,34
5,European flat oyster_536,1992,21
5,European flat oyster_536,1993,51
5,European flat oyster_536,1994,11
5,European flat oyster_536,1995,0
5,European flat oyster_536,1996,2298
5,European flat oyster_536,1997,0
5,European flat oyster_536,1998,0
5,European flat oyster_536,1999,0
5,European flat oyster_536,2000,108
5,European flat oyster_536,2001,45
5,European flat oyster_536,2002,36
5,European flat oyster_536,2003,46
5,European flat oyster_536,2004,44
5,European flat oyster_536,2005,50
5,European flat oyster_536,2006,61
5,European flat oyster_536,2007,76
5,European flat oyster_536,2008,14
5,European flat oyster_536,2009,0
5,European flat oyster_536,2010,1
5,European flat oyster_536,2011,0.1
5,European flat oyster_536,2012,4
5,European flat oyster_536,2013,4
5,European flat oyster_536,2014,0
5,European flat oyster_536,2015,0
5,Flat oysters nei_537,1994,4599
5,Flat oysters nei_537,1995,165
5,Flat oysters nei_537,1996,59
5,Flat oysters nei_537,1997,147
5,Flat oysters nei_537,1998,271
5,Flat oysters nei_537,1999,115
5,Flat oysters nei_537,2000,0
5,Flat oysters nei_537,2001,0
5,Flat oysters nei_537,2002,0
5,Flat oysters nei_537,2003,0
5,Flat oysters nei_537,2004,0
5,Flat oysters nei_537,2005,0
5,Flat oysters nei_537,2006,0
5,Flat oysters nei_537,2007,0
5,Flat oysters nei_537,2008,0
5,Flat oysters nei_537,2009,0
5,Flat oysters nei_537,2010,0
5,Flat oysters nei_537,2011,0
5,Flat oysters nei_537,2012,0
5,Flat oysters nei_537,2013,0
5,Flat oysters nei_537,2014,0
5,Flat oysters nei_537,2015,0
5,Japanese carpet shell_538,1984,1084
5,Japanese carpet shell_538,1985,1294
5,Japanese carpet shell_538,1986,1680
5,Japanese carpet shell_538,1987,1436
5,Japanese carpet shell_538,1988,1484
5,Japanese carpet shell_538,1989,1490
5,Japanese carpet shell_538,1990,1342
5,Japanese carpet shell_538,1991,1651
5,Japanese carpet shell_538,1992,1920
5,Japanese carpet shell_538,1993,2887
5,Japanese carpet shell_538,1994,2047
5,Japanese carpet shell_538,1995,2374
5,Japanese carpet shell_538,1996,1803
5,Japanese carpet shell_538,1997,2363
5,Japanese carpet shell_538,1998,1896
5,Japanese carpet shell_538,1999,3997
5,Japanese carpet shell_538,2000,2381
5,Japanese carpet shell_538,2001,2818
5,Japanese carpet shell_538,2002,2862
5,Japanese carpet shell_538,2003,2975
5,Japanese carpet shell_538,2004,3243
5,Japanese carpet shell_538,2005,3934
5,Japanese carpet shell_538,2006,5616
5,Japanese carpet shell_538,2007,3882
5,Japanese carpet shell_538,2008,3679
5,Japanese carpet shell_538,2009,3507
5,Japanese carpet shell_538,2010,2722
5,Japanese carpet shell_538,2011,3429
5,Japanese carpet shell_538,2012,4126
5,Japanese carpet shell_538,2013,3797
5,Japanese carpet shell_538,2014,3374
5,Japanese carpet shell_538,2015,3523
5,Northern quahog(=Hard clam)_539,1984,1942
5,Northern quahog(=Hard clam)_539,1985,1900
5,Northern quahog(=Hard clam)_539,1986,5134
5,Northern quahog(=Hard clam)_539,1987,4500
5,Northern quahog(=Hard clam)_539,1988,3582
5,Northern quahog(=Hard clam)_539,1989,4161
5,Northern quahog(=Hard clam)_539,1990,6691
5,Northern quahog(=Hard clam)_539,1991,5713
5,Northern quahog(=Hard clam)_539,1992,6371
5,Northern quahog(=Hard clam)_539,1993,8856
5,Northern quahog(=Hard clam)_539,1994,7944
5,Northern quahog(=Hard clam)_539,1995,10942
5,Northern quahog(=Hard clam)_539,1996,5540
5,Northern quahog(=Hard clam)_539,1997,17992
5,Northern quahog(=Hard clam)_539,1998,19943
5,Northern quahog(=Hard clam)_539,1999,26517
5,Northern quahog(=Hard clam)_539,2000,23985
5,Northern quahog(=Hard clam)_539,2001,22398
5,Northern quahog(=Hard clam)_539,2002,20702
5,Northern quahog(=Hard clam)_539,2003,31934
5,Northern quahog(=Hard clam)_539,2004,66390
5,Northern quahog(=Hard clam)_539,2005,38635
5,Northern quahog(=Hard clam)_539,2006,27e3
5,Northern quahog(=Hard clam)_539,2007,27e3
5,Northern quahog(=Hard clam)_539,2008,27e3
5,Northern quahog(=Hard clam)_539,2009,27e3
5,Northern quahog(=Hard clam)_539,2010,29257
5,Northern quahog(=Hard clam)_539,2011,28841
5,Northern quahog(=Hard clam)_539,2012,27704
5,Northern quahog(=Hard clam)_539,2013,24149
5,Northern quahog(=Hard clam)_539,2014,28403
5,Northern quahog(=Hard clam)_539,2015,28403
5,Northern white shrimp_540,1984,67
5,Northern white shrimp_540,1985,23
5,Northern white shrimp_540,1986,0.1
5,Northern white shrimp_540,1987,0.1
5,Northern white shrimp_540,1988,0.1
5,Northern white shrimp_540,1989,0.1
5,Northern white shrimp_540,1990,0.1
5,Northern white shrimp_540,1991,0.1
5,Northern white shrimp_540,1992,0.1
5,Northern white shrimp_540,1993,0.1
5,Northern white shrimp_540,1994,0.1
5,Northern white shrimp_540,1995,0.1
5,Northern white shrimp_540,1996,0.1
5,Northern white shrimp_540,1997,0.1
5,Northern white shrimp_540,1998,0
5,Northern white shrimp_540,1999,0
5,Northern white shrimp_540,2000,0
5,Northern white shrimp_540,2001,0
5,Northern white shrimp_540,2002,0
5,Northern white shrimp_540,2003,0
5,Northern white shrimp_540,2004,0
5,Northern white shrimp_540,2005,0
5,Northern white shrimp_540,2006,0
5,Northern white shrimp_540,2007,0
5,Northern white shrimp_540,2008,0
5,Northern white shrimp_540,2009,0
5,Northern white shrimp_540,2010,0
5,Northern white shrimp_540,2011,0
5,Northern white shrimp_540,2012,0
5,Northern white shrimp_540,2013,0
5,Northern white shrimp_540,2014,0
5,Northern white shrimp_540,2015,0
5,Olympia oyster_541,1950,617
5,Olympia oyster_541,1951,382
5,Olympia oyster_541,1952,539
5,Olympia oyster_541,1953,519
5,Olympia oyster_541,1954,431
5,Olympia oyster_541,1955,245
5,Olympia oyster_541,1956,118
5,Olympia oyster_541,1957,78
5,Olympia oyster_541,1958,147
5,Olympia oyster_541,1959,186
5,Olympia oyster_541,1960,196
5,Olympia oyster_541,1961,167
5,Olympia oyster_541,1962,118
5,Olympia oyster_541,1963,137
5,Olympia oyster_541,1964,147
5,Olympia oyster_541,1965,186
5,Olympia oyster_541,1966,157
5,Olympia oyster_541,1967,186
5,Olympia oyster_541,1968,255
5,Olympia oyster_541,1969,176
5,Olympia oyster_541,1970,100
5,Olympia oyster_541,1971,100
5,Olympia oyster_541,1972,0.1
5,Olympia oyster_541,1973,100
5,Olympia oyster_541,1974,84
5,Olympia oyster_541,1975,88
5,Olympia oyster_541,1976,124
5,Olympia oyster_541,1977,75
5,Olympia oyster_541,1978,75
5,Olympia oyster_541,1979,74
5,Olympia oyster_541,1980,0
5,Olympia oyster_541,1981,0
5,Olympia oyster_541,1982,0
5,Olympia oyster_541,1983,0
5,Olympia oyster_541,1984,10
5,Olympia oyster_541,1985,9
5,Olympia oyster_541,1986,28
5,Olympia oyster_541,1987,27
5,Olympia oyster_541,1988,149
5,Olympia oyster_541,1989,25
5,Olympia oyster_541,1990,26
5,Olympia oyster_541,1991,23
5,Olympia oyster_541,1992,25
5,Olympia oyster_541,1993,21
5,Olympia oyster_541,1994,26
5,Olympia oyster_541,1995,126
5,Olympia oyster_541,1996,40
5,Olympia oyster_541,1997,39
5,Olympia oyster_541,1998,20
5,Olympia oyster_541,1999,21
5,Olympia oyster_541,2000,20
5,Olympia oyster_541,2001,310
5,Olympia oyster_541,2002,21
5,Olympia oyster_541,2003,17
5,Olympia oyster_541,2004,14
5,Olympia oyster_541,2005,14
5,Olympia oyster_541,2006,10
5,Olympia oyster_541,2007,0.1
5,Olympia oyster_541,2008,0
5,Olympia oyster_541,2009,0
5,Olympia oyster_541,2010,1
5,Olympia oyster_541,2011,0.1
5,Olympia oyster_541,2012,0
5,Olympia oyster_541,2013,0
5,Olympia oyster_541,2014,0
5,Olympia oyster_541,2015,0
5,Pacific cupped oyster_542,1950,30463
5,Pacific cupped oyster_542,1951,32420
5,Pacific cupped oyster_542,1952,37535
5,Pacific cupped oyster_542,1953,38776
5,Pacific cupped oyster_542,1954,40809
5,Pacific cupped oyster_542,1955,43099
5,Pacific cupped oyster_542,1956,42116
5,Pacific cupped oyster_542,1957,38859
5,Pacific cupped oyster_542,1958,37951
5,Pacific cupped oyster_542,1959,40342
5,Pacific cupped oyster_542,1960,36652
5,Pacific cupped oyster_542,1961,33811
5,Pacific cupped oyster_542,1962,35477
5,Pacific cupped oyster_542,1963,32079
5,Pacific cupped oyster_542,1964,32412
5,Pacific cupped oyster_542,1965,30454
5,Pacific cupped oyster_542,1966,26423
5,Pacific cupped oyster_542,1967,26273
5,Pacific cupped oyster_542,1968,26639
5,Pacific cupped oyster_542,1969,23499
5,Pacific cupped oyster_542,1970,27700
5,Pacific cupped oyster_542,1971,28500
5,Pacific cupped oyster_542,1972,33300
5,Pacific cupped oyster_542,1973,26100
5,Pacific cupped oyster_542,1974,18195
5,Pacific cupped oyster_542,1975,21217
5,Pacific cupped oyster_542,1976,23766
5,Pacific cupped oyster_542,1977,22619
5,Pacific cupped oyster_542,1978,19482
5,Pacific cupped oyster_542,1979,19611
5,Pacific cupped oyster_542,1980,23760
5,Pacific cupped oyster_542,1981,23235
5,Pacific cupped oyster_542,1982,22143
5,Pacific cupped oyster_542,1983,19083
5,Pacific cupped oyster_542,1984,32241
5,Pacific cupped oyster_542,1985,28645
5,Pacific cupped oyster_542,1986,38474
5,Pacific cupped oyster_542,1987,40449
5,Pacific cupped oyster_542,1988,37451
5,Pacific cupped oyster_542,1989,32971
5,Pacific cupped oyster_542,1990,34644
5,Pacific cupped oyster_542,1991,32707
5,Pacific cupped oyster_542,1992,31202
5,Pacific cupped oyster_542,1993,39053
5,Pacific cupped oyster_542,1994,36462
5,Pacific cupped oyster_542,1995,34798
5,Pacific cupped oyster_542,1996,28815
5,Pacific cupped oyster_542,1997,24796
5,Pacific cupped oyster_542,1998,31715
5,Pacific cupped oyster_542,1999,33259
5,Pacific cupped oyster_542,2000,38418
5,Pacific cupped oyster_542,2001,54222
5,Pacific cupped oyster_542,2002,43924
5,Pacific cupped oyster_542,2003,42756
5,Pacific cupped oyster_542,2004,44018
5,Pacific cupped oyster_542,2005,41716
5,Pacific cupped oyster_542,2006,38780
5,Pacific cupped oyster_542,2007,35131
5,Pacific cupped oyster_542,2008,31618
5,Pacific cupped oyster_542,2009,38910
5,Pacific cupped oyster_542,2010,29169
5,Pacific cupped oyster_542,2011,29718
5,Pacific cupped oyster_542,2012,31529
5,Pacific cupped oyster_542,2013,23381
5,Pacific cupped oyster_542,2014,29116
5,Pacific cupped oyster_542,2015,29116
5,Pacific geoduck_543,1987,1
5,Pacific geoduck_543,1988,0.1
5,Pacific geoduck_543,1989,0.1
5,Pacific geoduck_543,1990,0
5,Pacific geoduck_543,1991,0
5,Pacific geoduck_543,1992,0
5,Pacific geoduck_543,1993,0
5,Pacific geoduck_543,1994,0
5,Pacific geoduck_543,1995,0
5,Pacific geoduck_543,1996,0
5,Pacific geoduck_543,1997,0
5,Pacific geoduck_543,1998,0
5,Pacific geoduck_543,1999,0
5,Pacific geoduck_543,2000,9
5,Pacific geoduck_543,2001,124
5,Pacific geoduck_543,2002,235
5,Pacific geoduck_543,2003,220
5,Pacific geoduck_543,2004,349
5,Pacific geoduck_543,2005,400
5,Pacific geoduck_543,2006,525
5,Pacific geoduck_543,2007,451
5,Pacific geoduck_543,2008,598
5,Pacific geoduck_543,2009,701
5,Pacific geoduck_543,2010,579
5,Pacific geoduck_543,2011,607
5,Pacific geoduck_543,2012,534
5,Pacific geoduck_543,2013,727
5,Pacific geoduck_543,2014,613
5,Pacific geoduck_543,2015,546
5,Pacific horse clam_544,2001,2
5,Pacific horse clam_544,2002,4
5,Pacific horse clam_544,2003,5
5,Pacific horse clam_544,2004,5
5,Pacific horse clam_544,2005,2
5,Pacific horse clam_544,2006,2
5,Pacific horse clam_544,2007,2
5,Pacific horse clam_544,2008,5
5,Pacific horse clam_544,2009,4
5,Pacific horse clam_544,2010,1
5,Pacific horse clam_544,2011,1
5,Pacific horse clam_544,2012,0.1
5,Pacific horse clam_544,2013,1
5,Pacific horse clam_544,2014,1
5,Pacific horse clam_544,2015,0.1
5,Pacific littleneck clam_545,1984,275
5,Pacific littleneck clam_545,1985,243
5,Pacific littleneck clam_545,1986,270
5,Pacific littleneck clam_545,1987,452
5,Pacific littleneck clam_545,1988,365
5,Pacific littleneck clam_545,1989,191
5,Pacific littleneck clam_545,1990,170
5,Pacific littleneck clam_545,1991,161
5,Pacific littleneck clam_545,1992,145
5,Pacific littleneck clam_545,1993,115
5,Pacific littleneck clam_545,1994,98
5,Pacific littleneck clam_545,1995,141
5,Pacific littleneck clam_545,1996,111
5,Pacific littleneck clam_545,1997,104
5,Pacific littleneck clam_545,1998,91
5,Pacific littleneck clam_545,1999,0
5,Pacific littleneck clam_545,2000,81
5,Pacific littleneck clam_545,2001,63
5,Pacific littleneck clam_545,2002,205
5,Pacific littleneck clam_545,2003,64
5,Pacific littleneck clam_545,2004,79
5,Pacific littleneck clam_545,2005,60
5,Pacific littleneck clam_545,2006,60
5,Pacific littleneck clam_545,2007,46
5,Pacific littleneck clam_545,2008,38
5,Pacific littleneck clam_545,2009,41
5,Pacific littleneck clam_545,2010,29
5,Pacific littleneck clam_545,2011,31
5,Pacific littleneck clam_545,2012,41
5,Pacific littleneck clam_545,2013,39
5,Pacific littleneck clam_545,2014,24
5,Pacific littleneck clam_545,2015,21
5,Rainbow trout_546,1981,136
5,Rainbow trout_546,1982,0
5,Rainbow trout_546,1983,0
5,Rainbow trout_546,1984,0
5,Rainbow trout_546,1985,0
5,Rainbow trout_546,1986,25
5,Rainbow trout_546,1987,50
5,Rainbow trout_546,1988,112
5,Rainbow trout_546,1989,305
5,Rainbow trout_546,1990,650
5,Rainbow trout_546,1991,474
5,Rainbow trout_546,1992,536
5,Rainbow trout_546,1993,540
5,Rainbow trout_546,1994,266
5,Rainbow trout_546,1995,98
5,Rainbow trout_546,1996,33
5,Rainbow trout_546,1997,0
5,Rainbow trout_546,1998,0
5,Rainbow trout_546,1999,0
5,Rainbow trout_546,2000,0
5,Rainbow trout_546,2001,0
5,Rainbow trout_546,2002,0
5,Rainbow trout_546,2003,0
5,Rainbow trout_546,2004,0
5,Rainbow trout_546,2005,0
5,Rainbow trout_546,2006,0
5,Rainbow trout_546,2007,0
5,Rainbow trout_546,2008,0
5,Rainbow trout_546,2009,0
5,Rainbow trout_546,2010,0
5,Rainbow trout_546,2011,0
5,Rainbow trout_546,2012,0
5,Rainbow trout_546,2013,0
5,Rainbow trout_546,2014,0
5,Rainbow trout_546,2015,0
5,Red drum_547,2004,1362
5,Red drum_547,2005,1500
5,Red drum_547,2006,1500
5,Red drum_547,2007,1814
5,Red drum_547,2008,1400
5,Red drum_547,2009,1400
5,Red drum_547,2010,1134
5,Red drum_547,2011,1474
5,Red drum_547,2012,1474
5,Red drum_547,2013,1502
5,Red drum_547,2014,1500
5,Red drum_547,2015,1500
5,Sand gaper_548,1984,45
5,Sand gaper_548,1985,184
5,Sand gaper_548,1986,192
5,Sand gaper_548,1987,87
5,Sand gaper_548,1988,64
5,Sand gaper_548,1989,1
5,Sand gaper_548,1990,1
5,Sand gaper_548,1991,33
5,Sand gaper_548,1992,34
5,Sand gaper_548,1993,38
5,Sand gaper_548,1994,32
5,Sand gaper_548,1995,7
5,Sand gaper_548,1996,0
5,Sand gaper_548,1997,0
5,Sand gaper_548,1998,0
5,Sand gaper_548,1999,0
5,Sand gaper_548,2000,0
5,Sand gaper_548,2001,70
5,Sand gaper_548,2002,293
5,Sand gaper_548,2003,508
5,Sand gaper_548,2004,250
5,Sand gaper_548,2005,250
5,Sand gaper_548,2006,392
5,Sand gaper_548,2007,232
5,Sand gaper_548,2008,577
5,Sand gaper_548,2009,701
5,Sand gaper_548,2010,945
5,Sand gaper_548,2011,601
5,Sand gaper_548,2012,683
5,Sand gaper_548,2013,644
5,Sand gaper_548,2014,964
5,Sand gaper_548,2015,813
5,Whiteleg shrimp_549,1984,159
5,Whiteleg shrimp_549,1985,95
5,Whiteleg shrimp_549,1986,615
5,Whiteleg shrimp_549,1987,1207
5,Whiteleg shrimp_549,1988,1043
5,Whiteleg shrimp_549,1989,907
5,Whiteleg shrimp_549,1990,1179
5,Whiteleg shrimp_549,1991,1179
5,Whiteleg shrimp_549,1992,2313
5,Whiteleg shrimp_549,1993,2495
5,Whiteleg shrimp_549,1994,2631
5,Whiteleg shrimp_549,1995,1043
5,Whiteleg shrimp_549,1996,1315
5,Whiteleg shrimp_549,1997,1225
5,Whiteleg shrimp_549,1998,1996
5,Whiteleg shrimp_549,1999,2631
5,Whiteleg shrimp_549,2000,2948
5,Whiteleg shrimp_549,2001,4672
5,Whiteleg shrimp_549,2002,5579
5,Whiteleg shrimp_549,2003,6069
5,Whiteleg shrimp_549,2004,5602
5,Whiteleg shrimp_549,2005,4182
5,Whiteleg shrimp_549,2006,3543
5,Whiteleg shrimp_549,2007,2495
5,Whiteleg shrimp_549,2008,1950
5,Whiteleg shrimp_549,2009,1724
5,Whiteleg shrimp_549,2010,1349
5,Whiteleg shrimp_549,2011,1612
5,Whiteleg shrimp_549,2012,1703
5,Whiteleg shrimp_549,2013,1522
5,Whiteleg shrimp_549,2014,2209
5,Whiteleg shrimp_549,2015,1805
6,Abalones nei_524,1985,23
6,Abalones nei_524,1986,281
6,Abalones nei_524,1987,0
6,Abalones nei_524,1988,56
6,Abalones nei_524,1989,0
6,Abalones nei_524,1990,0
6,Abalones nei_524,1991,0
6,Abalones nei_524,1992,0
6,Abalones nei_524,1993,0
6,Abalones nei_524,1994,0
6,Abalones nei_524,1995,0
6,Abalones nei_524,1996,265
6,Abalones nei_524,1997,265
6,Abalones nei_524,1998,0
6,Abalones nei_524,1999,0
6,Abalones nei_524,2000,0
6,Abalones nei_524,2001,0
6,Abalones nei_524,2002,0
6,Abalones nei_524,2003,0
6,Abalones nei_524,2004,262
6,Abalones nei_524,2005,253
6,Abalones nei_524,2006,175
6,Abalones nei_524,2007,175
6,Abalones nei_524,2008,175
6,Abalones nei_524,2009,200
6,Abalones nei_524,2010,250
6,Abalones nei_524,2011,250
6,Abalones nei_524,2012,250
6,Abalones nei_524,2013,201
6,Abalones nei_524,2014,341
6,Abalones nei_524,2015,341
6,Amberjacks nei_525,2005,26
6,Amberjacks nei_525,2006,154
6,Amberjacks nei_525,2007,330
6,Amberjacks nei_525,2008,473
6,Amberjacks nei_525,2009,251
6,Amberjacks nei_525,2010,400
6,Amberjacks nei_525,2011,400
6,Amberjacks nei_525,2012,400
6,Amberjacks nei_525,2013,400
6,Amberjacks nei_525,2014,400
6,Amberjacks nei_525,2015,400
6,American cupped oyster_526,1950,25e3
6,American cupped oyster_526,1951,3e4
6,American cupped oyster_526,1952,35e3
6,American cupped oyster_526,1953,35e3
6,American cupped oyster_526,1954,4e4
6,American cupped oyster_526,1955,5e4
6,American cupped oyster_526,1956,5e4
6,American cupped oyster_526,1957,5e4
6,American cupped oyster_526,1958,45e3
6,American cupped oyster_526,1959,55e3
6,American cupped oyster_526,1960,6e4
6,American cupped oyster_526,1961,6e4
6,American cupped oyster_526,1962,65e3
6,American cupped oyster_526,1963,8e4
6,American cupped oyster_526,1964,8e4
6,American cupped oyster_526,1965,75e3
6,American cupped oyster_526,1966,7e4
6,American cupped oyster_526,1967,8e4
6,American cupped oyster_526,1968,8e4
6,American cupped oyster_526,1969,7e4
6,American cupped oyster_526,1970,102300
6,American cupped oyster_526,1971,101e3
6,American cupped oyster_526,1972,99600
6,American cupped oyster_526,1973,98200
6,American cupped oyster_526,1974,96850
6,American cupped oyster_526,1975,129060
6,American cupped oyster_526,1976,94100
6,American cupped oyster_526,1977,85e3
6,American cupped oyster_526,1978,8e4
6,American cupped oyster_526,1979,67400
6,American cupped oyster_526,1980,65800
6,American cupped oyster_526,1981,87200
6,American cupped oyster_526,1982,85900
6,American cupped oyster_526,1983,84500
6,American cupped oyster_526,1984,102889
6,American cupped oyster_526,1985,95740
6,American cupped oyster_526,1986,89268
6,American cupped oyster_526,1987,80893
6,American cupped oyster_526,1988,78861
6,American cupped oyster_526,1989,76807
6,American cupped oyster_526,1990,31835
6,American cupped oyster_526,1991,69013
6,American cupped oyster_526,1992,83544
6,American cupped oyster_526,1993,74611
6,American cupped oyster_526,1994,60873
6,American cupped oyster_526,1995,73991
6,American cupped oyster_526,1996,57005
6,American cupped oyster_526,1997,63166
6,American cupped oyster_526,1998,53097
6,American cupped oyster_526,1999,54037
6,American cupped oyster_526,2000,38255
6,American cupped oyster_526,2001,40629
6,American cupped oyster_526,2002,49539
6,American cupped oyster_526,2003,65632
6,American cupped oyster_526,2004,105287
6,American cupped oyster_526,2005,55188
6,American cupped oyster_526,2006,9e4
6,American cupped oyster_526,2007,9e4
6,American cupped oyster_526,2008,9e4
6,American cupped oyster_526,2009,9e4
