rgn_id,sciname,iucn_sid,year,category
3,Dermochelys coriacea,46967807,2012.0,CR
3,Dermochelys coriacea,46967817,2012.0,CR
3,Dermochelys coriacea,46967827,2012.0,LC
3,Eretmochelys imbricata,8005,2012.0,CR
3,Eschrichtius robustus,8097,2012.0,LC
3,Eubalaena glacialis,41712,2012.0,EN
3,Eubalaena japonica,41711,2012.0,EN
3,Eubalaena japonica,133706,2012.0,CR
3,Galeocerdo cuvier,39378,2012.0,NT
3,Isurus oxyrinchus,39341,2012.0,VU
3,Isurus oxyrinchus,161749,2012.0,VU
3,Isurus oxyrinchus,161751,2012.0,NT
3,Isurus paucus,60225,2012.0,VU
3,Lamna nasus,11200,2012.0,VU
3,Lamna nasus,39344,2012.0,EN
3,Lepidochelys kempii,11533,2012.0,CR
3,Lepidochelys olivacea,11534,2012.0,VU
3,Megachasma pelagios,39338,2012.0,LC
3,Megaptera novaeangliae,13006,2012.0,LC
3,Prionace glauca,39381,2012.0,NT
3,Rhincodon typus,19488,2012.0,VU
3,Steno bredanensis,20738,2012.0,LC
3,Triaenodon obesus,39384,2012.0,NT
3,Ursus maritimus,22823,2012.0,VU
3,Alopias vulpinus,39339,2011.0,VU
3,Balaena mysticetus,2467,2011.0,LC
3,Balaena mysticetus,2468,2011.0,CD
3,Balaenoptera acutorostrata,2474,2011.0,LC
3,Balaenoptera borealis,2475,2011.0,EN
3,Balaenoptera musculus,2477,2011.0,EN
3,Balaenoptera physalus,2478,2011.0,EN
3,Carcharhinus amblyrhynchos,39365,2011.0,NT
3,Carcharhinus perezi,60217,2011.0,NT
3,Carcharodon carcharias,3855,2011.0,VU
3,Caretta caretta,3897,2011.0,EN
3,Caretta caretta,83652278,2011.0,LC
3,Caretta caretta,84131194,2011.0,LC
3,Cetorhinus maximus,4292,2011.0,VU
3,Cetorhinus maximus,39545,2011.0,EN
3,Chelonia mydas,4615,2011.0,EN
3,Chelonia mydas,16285718,2011.0,LC
3,Dermochelys coriacea,6494,2011.0,CR
3,Dermochelys coriacea,46967807,2011.0,CR
3,Dermochelys coriacea,46967817,2011.0,CR
3,Dermochelys coriacea,46967827,2011.0,LC
3,Eretmochelys imbricata,8005,2011.0,CR
3,Eschrichtius robustus,8097,2011.0,LC
3,Eubalaena glacialis,41712,2011.0,EN
3,Eubalaena japonica,41711,2011.0,EN
3,Eubalaena japonica,133706,2011.0,CR
3,Galeocerdo cuvier,39378,2011.0,NT
3,Isurus oxyrinchus,39341,2011.0,VU
3,Isurus oxyrinchus,161749,2011.0,VU
3,Isurus oxyrinchus,161751,2011.0,NT
3,Isurus paucus,60225,2011.0,VU
3,Lamna nasus,11200,2011.0,VU
3,Lamna nasus,39344,2011.0,EN
3,Lepidochelys kempii,11533,2011.0,CR
3,Lepidochelys olivacea,11534,2011.0,VU
3,Megachasma pelagios,39338,2011.0,LC
3,Megaptera novaeangliae,13006,2011.0,LC
3,Prionace glauca,39381,2011.0,NT
3,Rhincodon typus,19488,2011.0,VU
3,Steno bredanensis,20738,2011.0,LC
3,Triaenodon obesus,39384,2011.0,NT
3,Ursus maritimus,22823,2011.0,VU
3,Alopias vulpinus,39339,2010.0,VU
3,Balaena mysticetus,2467,2010.0,LC
3,Balaena mysticetus,2468,2010.0,CD
3,Balaenoptera acutorostrata,2474,2010.0,LC
3,Balaenoptera borealis,2475,2010.0,EN
3,Balaenoptera musculus,2477,2010.0,EN
3,Balaenoptera physalus,2478,2010.0,EN
3,Carcharhinus amblyrhynchos,39365,2010.0,NT
3,Carcharhinus perezi,60217,2010.0,NT
3,Carcharodon carcharias,3855,2010.0,VU
3,Caretta caretta,3897,2010.0,EN
3,Caretta caretta,83652278,2010.0,LC
3,Caretta caretta,84131194,2010.0,LC
3,Cetorhinus maximus,4292,2010.0,VU
3,Cetorhinus maximus,39545,2010.0,EN
3,Chelonia mydas,4615,2010.0,EN
3,Chelonia mydas,16285718,2010.0,LC
3,Dermochelys coriacea,6494,2010.0,CR
3,Dermochelys coriacea,46967807,2010.0,CR
3,Dermochelys coriacea,46967817,2010.0,CR
3,Dermochelys coriacea,46967827,2010.0,LC
3,Eretmochelys imbricata,8005,2010.0,CR
3,Eschrichtius robustus,8097,2010.0,LC
3,Eubalaena glacialis,41712,2010.0,EN
3,Eubalaena japonica,41711,2010.0,EN
3,Eubalaena japonica,133706,2010.0,CR
3,Galeocerdo cuvier,39378,2010.0,NT
3,Isurus oxyrinchus,39341,2010.0,VU
3,Isurus oxyrinchus,161749,2010.0,VU
3,Isurus oxyrinchus,161751,2010.0,NT
3,Isurus paucus,60225,2010.0,VU
3,Lamna nasus,11200,2010.0,VU
3,Lamna nasus,39344,2010.0,EN
3,Lepidochelys kempii,11533,2010.0,CR
3,Lepidochelys olivacea,11534,2010.0,VU
3,Megachasma pelagios,39338,2010.0,LC
3,Megaptera novaeangliae,13006,2010.0,LC
3,Prionace glauca,39381,2010.0,NT
3,Rhincodon typus,19488,2010.0,VU
3,Steno bredanensis,20738,2010.0,LC
3,Triaenodon obesus,39384,2010.0,NT
3,Ursus maritimus,22823,2010.0,VU
3,Alopias vulpinus,39339,2009.0,VU
3,Balaena mysticetus,2467,2009.0,LC
3,Balaena mysticetus,2468,2009.0,CD
3,Balaenoptera acutorostrata,2474,2009.0,LC
3,Balaenoptera borealis,2475,2009.0,EN
3,Balaenoptera musculus,2477,2009.0,EN
3,Balaenoptera physalus,2478,2009.0,EN
3,Carcharhinus amblyrhynchos,39365,2009.0,NT
3,Carcharhinus perezi,60217,2009.0,NT
3,Carcharodon carcharias,3855,2009.0,VU
3,Caretta caretta,3897,2009.0,EN
3,Caretta caretta,83652278,2009.0,LC
3,Caretta caretta,84131194,2009.0,LC
3,Cetorhinus maximus,4292,2009.0,VU
3,Cetorhinus maximus,39545,2009.0,EN
3,Chelonia mydas,4615,2009.0,EN
3,Chelonia mydas,16285718,2009.0,LC
3,Dermochelys coriacea,6494,2009.0,CR
3,Dermochelys coriacea,46967807,2009.0,CR
3,Dermochelys coriacea,46967817,2009.0,CR
3,Dermochelys coriacea,46967827,2009.0,LC
3,Eretmochelys imbricata,8005,2009.0,CR
3,Eschrichtius robustus,8097,2009.0,LC
3,Eubalaena glacialis,41712,2009.0,EN
3,Eubalaena japonica,41711,2009.0,EN
3,Eubalaena japonica,133706,2009.0,CR
3,Galeocerdo cuvier,39378,2009.0,NT
3,Isurus oxyrinchus,39341,2009.0,VU
3,Isurus oxyrinchus,161749,2009.0,VU
3,Isurus oxyrinchus,161751,2009.0,NT
3,Isurus paucus,60225,2009.0,VU
3,Lamna nasus,11200,2009.0,VU
3,Lamna nasus,39344,2009.0,EN
3,Lepidochelys kempii,11533,2009.0,CR
3,Lepidochelys olivacea,11534,2009.0,VU
3,Megachasma pelagios,39338,2009.0,LC
3,Megaptera novaeangliae,13006,2009.0,LC
3,Prionace glauca,39381,2009.0,NT
3,Rhincodon typus,19488,2009.0,VU
3,Steno bredanensis,20738,2009.0,LC
3,Triaenodon obesus,39384,2009.0,NT
3,Ursus maritimus,22823,2009.0,VU
3,Alopias vulpinus,39339,2008.0,VU
3,Balaena mysticetus,2467,2008.0,LC
3,Balaena mysticetus,2468,2008.0,CD
3,Balaenoptera acutorostrata,2474,2008.0,LC
3,Balaenoptera borealis,2475,2008.0,EN
3,Balaenoptera musculus,2477,2008.0,EN
3,Balaenoptera physalus,2478,2008.0,EN
3,Carcharhinus amblyrhynchos,39365,2008.0,NT
3,Carcharhinus perezi,60217,2008.0,NT
3,Carcharodon carcharias,3855,2008.0,VU
3,Caretta caretta,3897,2008.0,EN
3,Caretta caretta,83652278,2008.0,LC
3,Caretta caretta,84131194,2008.0,LC
3,Cetorhinus maximus,4292,2008.0,VU
3,Cetorhinus maximus,39545,2008.0,EN
3,Chelonia mydas,4615,2008.0,EN
3,Chelonia mydas,16285718,2008.0,LC
3,Dermochelys coriacea,6494,2008.0,CR
3,Dermochelys coriacea,46967807,2008.0,CR
3,Dermochelys coriacea,46967817,2008.0,CR
3,Dermochelys coriacea,46967827,2008.0,LC
3,Eretmochelys imbricata,8005,2008.0,CR
3,Eschrichtius robustus,8097,2008.0,LC
3,Eubalaena glacialis,41712,2008.0,EN
3,Eubalaena japonica,41711,2008.0,EN
3,Eubalaena japonica,133706,2008.0,CR
3,Galeocerdo cuvier,39378,2008.0,NT
3,Isurus oxyrinchus,39341,2008.0,NT
3,Isurus oxyrinchus,161749,2008.0,VU
3,Isurus oxyrinchus,161751,2008.0,NT
3,Isurus paucus,60225,2008.0,VU
3,Lamna nasus,11200,2008.0,VU
3,Lamna nasus,39344,2008.0,EN
3,Lepidochelys kempii,11533,2008.0,CR
3,Lepidochelys olivacea,11534,2008.0,VU
3,Megachasma pelagios,39338,2008.0,LC
3,Megaptera novaeangliae,13006,2008.0,LC
3,Prionace glauca,39381,2008.0,NT
3,Rhincodon typus,19488,2008.0,VU
3,Steno bredanensis,20738,2008.0,LC
3,Triaenodon obesus,39384,2008.0,NT
3,Ursus maritimus,22823,2008.0,VU
3,Alopias vulpinus,39339,2007.0,VU
3,Balaena mysticetus,2467,2007.0,CD
3,Balaena mysticetus,2468,2007.0,CD
3,Balaenoptera acutorostrata,2474,2007.0,NT
3,Balaenoptera borealis,2475,2007.0,EN
3,Balaenoptera musculus,2477,2007.0,EN
3,Balaenoptera physalus,2478,2007.0,EN
3,Carcharhinus amblyrhynchos,39365,2007.0,NT
3,Carcharhinus perezi,60217,2007.0,NT
3,Carcharodon carcharias,3855,2007.0,VU
3,Caretta caretta,3897,2007.0,EN
3,Caretta caretta,83652278,2007.0,LC
3,Caretta caretta,84131194,2007.0,LC
3,Cetorhinus maximus,4292,2007.0,VU
3,Cetorhinus maximus,39545,2007.0,EN
3,Chelonia mydas,4615,2007.0,EN
3,Chelonia mydas,16285718,2007.0,LC
3,Dermochelys coriacea,6494,2007.0,CR
3,Dermochelys coriacea,46967807,2007.0,CR
3,Dermochelys coriacea,46967817,2007.0,CR
3,Dermochelys coriacea,46967827,2007.0,LC
3,Eretmochelys imbricata,8005,2007.0,CR
3,Eschrichtius robustus,8097,2007.0,CD
3,Eubalaena glacialis,41712,2007.0,EN
3,Eubalaena japonica,41711,2007.0,EN
3,Eubalaena japonica,133706,2007.0,CR
3,Galeocerdo cuvier,39378,2007.0,NT
3,Isurus oxyrinchus,39341,2007.0,NT
3,Isurus oxyrinchus,161749,2007.0,VU
3,Isurus oxyrinchus,161751,2007.0,NT
3,Isurus paucus,60225,2007.0,VU
3,Lamna nasus,11200,2007.0,VU
3,Lamna nasus,39344,2007.0,EN
3,Lepidochelys kempii,11533,2007.0,CR
3,Lepidochelys olivacea,11534,2007.0,EN
3,Megachasma pelagios,39338,2007.0,LC
3,Megaptera novaeangliae,13006,2007.0,VU
3,Prionace glauca,39381,2007.0,NT
3,Rhincodon typus,19488,2007.0,VU
3,Steno bredanensis,20738,2007.0,LC
3,Triaenodon obesus,39384,2007.0,NT
3,Ursus maritimus,22823,2007.0,VU
3,Alopias vulpinus,39339,2006.0,VU
3,Balaena mysticetus,2467,2006.0,CD
3,Balaena mysticetus,2468,2006.0,CD
3,Balaenoptera acutorostrata,2474,2006.0,NT
3,Balaenoptera borealis,2475,2006.0,EN
3,Balaenoptera musculus,2477,2006.0,EN
3,Balaenoptera physalus,2478,2006.0,EN
3,Carcharhinus amblyrhynchos,39365,2006.0,NT
3,Carcharhinus perezi,60217,2006.0,NT
3,Carcharodon carcharias,3855,2006.0,VU
3,Caretta caretta,3897,2006.0,EN
3,Caretta caretta,83652278,2006.0,LC
3,Caretta caretta,84131194,2006.0,LC
3,Cetorhinus maximus,4292,2006.0,VU
3,Cetorhinus maximus,39545,2006.0,EN
3,Chelonia mydas,4615,2006.0,EN
3,Chelonia mydas,16285718,2006.0,LC
3,Dermochelys coriacea,6494,2006.0,CR
3,Dermochelys coriacea,46967807,2006.0,CR
3,Dermochelys coriacea,46967817,2006.0,CR
3,Dermochelys coriacea,46967827,2006.0,LC
3,Eretmochelys imbricata,8005,2006.0,CR
3,Eschrichtius robustus,8097,2006.0,CD
3,Eubalaena glacialis,41712,2006.0,EN
3,Eubalaena japonica,41711,2006.0,EN
3,Eubalaena japonica,133706,2006.0,CR
3,Galeocerdo cuvier,39378,2006.0,NT
3,Isurus oxyrinchus,39341,2006.0,NT
3,Isurus oxyrinchus,161749,2006.0,VU
3,Isurus oxyrinchus,161751,2006.0,NT
3,Isurus paucus,60225,2006.0,VU
3,Lamna nasus,11200,2006.0,VU
3,Lamna nasus,39344,2006.0,EN
3,Lepidochelys kempii,11533,2006.0,CR
3,Lepidochelys olivacea,11534,2006.0,EN
3,Megachasma pelagios,39338,2006.0,LC
3,Megaptera novaeangliae,13006,2006.0,VU
3,Prionace glauca,39381,2006.0,NT
3,Rhincodon typus,19488,2006.0,VU
3,Steno bredanensis,20738,2006.0,LC
3,Triaenodon obesus,39384,2006.0,NT
3,Ursus maritimus,22823,2006.0,VU
3,Alopias vulpinus,39339,2005.0,VU
3,Balaena mysticetus,2467,2005.0,CD
3,Balaena mysticetus,2468,2005.0,CD
3,Balaenoptera acutorostrata,2474,2005.0,NT
3,Balaenoptera borealis,2475,2005.0,EN
3,Balaenoptera musculus,2477,2005.0,EN
3,Balaenoptera physalus,2478,2005.0,EN
3,Carcharhinus amblyrhynchos,39365,2005.0,NT
3,Carcharhinus perezi,60217,2005.0,NT
3,Carcharodon carcharias,3855,2005.0,VU
3,Caretta caretta,3897,2005.0,EN
3,Caretta caretta,83652278,2005.0,LC
3,Caretta caretta,84131194,2005.0,LC
3,Cetorhinus maximus,4292,2005.0,VU
3,Cetorhinus maximus,39545,2005.0,EN
3,Chelonia mydas,4615,2005.0,EN
3,Chelonia mydas,16285718,2005.0,LC
3,Dermochelys coriacea,6494,2005.0,CR
3,Dermochelys coriacea,46967807,2005.0,CR
3,Dermochelys coriacea,46967817,2005.0,CR
3,Dermochelys coriacea,46967827,2005.0,LC
3,Eretmochelys imbricata,8005,2005.0,CR
3,Eschrichtius robustus,8097,2005.0,CD
3,Eubalaena glacialis,41712,2005.0,EN
3,Eubalaena japonica,41711,2005.0,EN
3,Eubalaena japonica,133706,2005.0,CR
3,Galeocerdo cuvier,39378,2005.0,NT
3,Isurus oxyrinchus,39341,2005.0,NT
3,Isurus oxyrinchus,161749,2005.0,VU
3,Isurus oxyrinchus,161751,2005.0,NT
3,Isurus paucus,60225,2005.0,VU
3,Lamna nasus,11200,2005.0,NT
3,Lamna nasus,39344,2005.0,CD
3,Lepidochelys kempii,11533,2005.0,CR
3,Lepidochelys olivacea,11534,2005.0,EN
3,Megachasma pelagios,39338,2005.0,LC
3,Megaptera novaeangliae,13006,2005.0,VU
3,Prionace glauca,39381,2005.0,NT
3,Rhincodon typus,19488,2005.0,VU
3,Steno bredanensis,20738,2005.0,LC
3,Triaenodon obesus,39384,2005.0,NT
3,Ursus maritimus,22823,2005.0,CD
3,Alopias vulpinus,39339,2004.0,VU
3,Balaena mysticetus,2467,2004.0,CD
3,Balaena mysticetus,2468,2004.0,CD
3,Balaenoptera acutorostrata,2474,2004.0,NT
3,Balaenoptera borealis,2475,2004.0,EN
3,Balaenoptera musculus,2477,2004.0,EN
3,Balaenoptera physalus,2478,2004.0,EN
3,Carcharhinus amblyrhynchos,39365,2004.0,NT
3,Carcharhinus perezi,60217,2004.0,NT
3,Carcharodon carcharias,3855,2004.0,VU
3,Caretta caretta,3897,2004.0,EN
3,Caretta caretta,83652278,2004.0,LC
3,Caretta caretta,84131194,2004.0,LC
3,Cetorhinus maximus,4292,2004.0,VU
3,Cetorhinus maximus,39545,2004.0,EN
3,Chelonia mydas,4615,2004.0,EN
3,Chelonia mydas,16285718,2004.0,LC
3,Dermochelys coriacea,6494,2004.0,CR
3,Dermochelys coriacea,46967807,2004.0,CR
3,Dermochelys coriacea,46967817,2004.0,CR
3,Dermochelys coriacea,46967827,2004.0,LC
3,Eretmochelys imbricata,8005,2004.0,CR
3,Eschrichtius robustus,8097,2004.0,CD
3,Eubalaena glacialis,41712,2004.0,EN
3,Eubalaena japonica,41711,2004.0,EN
3,Eubalaena japonica,133706,2004.0,CR
3,Galeocerdo cuvier,39378,2004.0,NT
3,Isurus oxyrinchus,39341,2004.0,NT
3,Isurus oxyrinchus,161749,2004.0,VU
3,Isurus oxyrinchus,161751,2004.0,NT
3,Isurus paucus,60225,2004.0,VU
3,Lamna nasus,11200,2004.0,NT
3,Lamna nasus,39344,2004.0,CD
3,Lepidochelys kempii,11533,2004.0,CR
3,Lepidochelys olivacea,11534,2004.0,EN
3,Megachasma pelagios,39338,2004.0,LC
3,Megaptera novaeangliae,13006,2004.0,VU
3,Prionace glauca,39381,2004.0,NT
3,Rhincodon typus,19488,2004.0,VU
3,Steno bredanensis,20738,2004.0,LC
3,Triaenodon obesus,39384,2004.0,NT
3,Ursus maritimus,22823,2004.0,CD
3,Alopias vulpinus,39339,2003.0,VU
3,Balaena mysticetus,2467,2003.0,CD
3,Balaena mysticetus,2468,2003.0,CD
3,Balaenoptera acutorostrata,2474,2003.0,NT
3,Balaenoptera borealis,2475,2003.0,EN
3,Balaenoptera musculus,2477,2003.0,EN
3,Balaenoptera physalus,2478,2003.0,EN
3,Carcharhinus amblyrhynchos,39365,2003.0,NT
3,Carcharhinus perezi,60217,2003.0,NT
3,Carcharodon carcharias,3855,2003.0,VU
3,Caretta caretta,3897,2003.0,EN
3,Caretta caretta,83652278,2003.0,LC
3,Caretta caretta,84131194,2003.0,LC
3,Cetorhinus maximus,4292,2003.0,VU
3,Cetorhinus maximus,39545,2003.0,EN
3,Chelonia mydas,4615,2003.0,EN
3,Chelonia mydas,16285718,2003.0,LC
3,Dermochelys coriacea,6494,2003.0,CR
3,Dermochelys coriacea,46967807,2003.0,CR
3,Dermochelys coriacea,46967817,2003.0,CR
3,Dermochelys coriacea,46967827,2003.0,LC
3,Eretmochelys imbricata,8005,2003.0,CR
3,Eschrichtius robustus,8097,2003.0,CD
3,Eubalaena glacialis,41712,2003.0,EN
3,Eubalaena japonica,41711,2003.0,EN
3,Eubalaena japonica,133706,2003.0,CR
3,Galeocerdo cuvier,39378,2003.0,NT
3,Isurus oxyrinchus,39341,2003.0,NT
3,Isurus oxyrinchus,161749,2003.0,VU
3,Isurus oxyrinchus,161751,2003.0,NT
3,Isurus paucus,60225,2003.0,VU
3,Lamna nasus,11200,2003.0,NT
3,Lamna nasus,39344,2003.0,CD
3,Lepidochelys kempii,11533,2003.0,CR
3,Lepidochelys olivacea,11534,2003.0,EN
3,Megachasma pelagios,39338,2003.0,LC
3,Megaptera novaeangliae,13006,2003.0,VU
3,Prionace glauca,39381,2003.0,NT
3,Rhincodon typus,19488,2003.0,VU
3,Steno bredanensis,20738,2003.0,LC
3,Triaenodon obesus,39384,2003.0,NT
3,Ursus maritimus,22823,2003.0,CD
3,Alopias vulpinus,39339,2002.0,VU
3,Balaena mysticetus,2467,2002.0,CD
3,Balaena mysticetus,2468,2002.0,CD
3,Balaenoptera acutorostrata,2474,2002.0,NT
3,Balaenoptera borealis,2475,2002.0,EN
3,Balaenoptera musculus,2477,2002.0,EN
3,Balaenoptera physalus,2478,2002.0,EN
3,Carcharhinus amblyrhynchos,39365,2002.0,NT
3,Carcharhinus perezi,60217,2002.0,NT
3,Carcharodon carcharias,3855,2002.0,VU
3,Caretta caretta,3897,2002.0,EN
3,Caretta caretta,83652278,2002.0,LC
3,Caretta caretta,84131194,2002.0,LC
3,Cetorhinus maximus,4292,2002.0,VU
3,Cetorhinus maximus,39545,2002.0,EN
3,Chelonia mydas,4615,2002.0,EN
3,Chelonia mydas,16285718,2002.0,LC
3,Dermochelys coriacea,6494,2002.0,CR
3,Dermochelys coriacea,46967807,2002.0,CR
3,Dermochelys coriacea,46967817,2002.0,CR
3,Dermochelys coriacea,46967827,2002.0,LC
3,Eretmochelys imbricata,8005,2002.0,CR
3,Eschrichtius robustus,8097,2002.0,CD
3,Eubalaena glacialis,41712,2002.0,EN
3,Eubalaena japonica,41711,2002.0,EN
3,Eubalaena japonica,133706,2002.0,CR
3,Galeocerdo cuvier,39378,2002.0,NT
3,Isurus oxyrinchus,39341,2002.0,NT
3,Isurus oxyrinchus,161749,2002.0,VU
3,Isurus oxyrinchus,161751,2002.0,NT
3,Isurus paucus,60225,2002.0,VU
3,Lamna nasus,11200,2002.0,NT
3,Lamna nasus,39344,2002.0,CD
3,Lepidochelys kempii,11533,2002.0,CR
3,Lepidochelys olivacea,11534,2002.0,EN
3,Megachasma pelagios,39338,2002.0,LC
3,Megaptera novaeangliae,13006,2002.0,VU
3,Prionace glauca,39381,2002.0,NT
3,Rhincodon typus,19488,2002.0,VU
3,Steno bredanensis,20738,2002.0,LC
3,Triaenodon obesus,39384,2002.0,NT
3,Ursus maritimus,22823,2002.0,CD
3,Alopias vulpinus,39339,2001.0,VU
3,Balaena mysticetus,2467,2001.0,CD
3,Balaena mysticetus,2468,2001.0,CD
3,Balaenoptera acutorostrata,2474,2001.0,NT
3,Balaenoptera borealis,2475,2001.0,EN
3,Balaenoptera musculus,2477,2001.0,EN
3,Balaenoptera physalus,2478,2001.0,EN
3,Carcharhinus amblyrhynchos,39365,2001.0,NT
3,Carcharhinus perezi,60217,2001.0,NT
3,Carcharodon carcharias,3855,2001.0,VU
3,Caretta caretta,3897,2001.0,EN
3,Caretta caretta,83652278,2001.0,LC
3,Caretta caretta,84131194,2001.0,LC
3,Cetorhinus maximus,4292,2001.0,VU
3,Cetorhinus maximus,39545,2001.0,EN
3,Chelonia mydas,4615,2001.0,EN
3,Chelonia mydas,16285718,2001.0,LC
3,Dermochelys coriacea,6494,2001.0,CR
3,Dermochelys coriacea,46967807,2001.0,CR
3,Dermochelys coriacea,46967817,2001.0,CR
3,Dermochelys coriacea,46967827,2001.0,LC
3,Eretmochelys imbricata,8005,2001.0,CR
3,Eschrichtius robustus,8097,2001.0,CD
3,Eubalaena glacialis,41712,2001.0,EN
3,Eubalaena japonica,41711,2001.0,EN
3,Eubalaena japonica,133706,2001.0,CR
3,Galeocerdo cuvier,39378,2001.0,NT
3,Isurus oxyrinchus,39341,2001.0,NT
3,Isurus oxyrinchus,161749,2001.0,VU
3,Isurus oxyrinchus,161751,2001.0,NT
3,Isurus paucus,60225,2001.0,VU
3,Lamna nasus,11200,2001.0,NT
3,Lamna nasus,39344,2001.0,CD
3,Lepidochelys kempii,11533,2001.0,CR
3,Lepidochelys olivacea,11534,2001.0,EN
3,Megachasma pelagios,39338,2001.0,LC
3,Megaptera novaeangliae,13006,2001.0,VU
3,Prionace glauca,39381,2001.0,NT
3,Rhincodon typus,19488,2001.0,VU
3,Steno bredanensis,20738,2001.0,LC
3,Triaenodon obesus,39384,2001.0,NT
3,Ursus maritimus,22823,2001.0,CD
3,Alopias vulpinus,39339,2e3,VU
3,Balaena mysticetus,2467,2e3,CD
3,Balaena mysticetus,2468,2e3,CD
3,Balaenoptera acutorostrata,2474,2e3,NT
3,Balaenoptera borealis,2475,2e3,EN
3,Balaenoptera musculus,2477,2e3,EN
3,Balaenoptera physalus,2478,2e3,EN
3,Carcharhinus amblyrhynchos,39365,2e3,NT
3,Carcharhinus perezi,60217,2e3,NT
3,Carcharodon carcharias,3855,2e3,VU
3,Caretta caretta,3897,2e3,EN
3,Caretta caretta,83652278,2e3,LC
3,Caretta caretta,84131194,2e3,LC
3,Cetorhinus maximus,4292,2e3,VU
3,Cetorhinus maximus,39545,2e3,EN
3,Chelonia mydas,4615,2e3,EN
3,Chelonia mydas,16285718,2e3,LC
3,Dermochelys coriacea,6494,2e3,CR
3,Dermochelys coriacea,46967807,2e3,CR
3,Dermochelys coriacea,46967817,2e3,CR
3,Dermochelys coriacea,46967827,2e3,LC
3,Eretmochelys imbricata,8005,2e3,CR
3,Eschrichtius robustus,8097,2e3,CD
3,Eubalaena glacialis,41712,2e3,EN
3,Eubalaena japonica,41711,2e3,EN
3,Eubalaena japonica,133706,2e3,CR
3,Galeocerdo cuvier,39378,2e3,NT
3,Isurus oxyrinchus,39341,2e3,NT
3,Isurus oxyrinchus,161749,2e3,VU
3,Isurus oxyrinchus,161751,2e3,NT
3,Isurus paucus,60225,2e3,VU
3,Lamna nasus,11200,2e3,NT
3,Lamna nasus,39344,2e3,CD
3,Lepidochelys kempii,11533,2e3,CR
3,Lepidochelys olivacea,11534,2e3,EN
3,Megachasma pelagios,39338,2e3,LC
3,Megaptera novaeangliae,13006,2e3,VU
3,Prionace glauca,39381,2e3,NT
3,Rhincodon typus,19488,2e3,VU
3,Steno bredanensis,20738,2e3,LC
3,Triaenodon obesus,39384,2e3,NT
3,Ursus maritimus,22823,2e3,CD
4,Alopias vulpinus,39339,2016.0,VU
4,Balaena mysticetus,2467,2016.0,LC
4,Balaena mysticetus,2468,2016.0,CD
4,Balaenoptera acutorostrata,2474,2016.0,LC
4,Balaenoptera borealis,2475,2016.0,EN
4,Balaenoptera musculus,2477,2016.0,EN
4,Balaenoptera physalus,2478,2016.0,EN
4,Carcharhinus amblyrhynchos,39365,2016.0,NT
4,Carcharhinus perezi,60217,2016.0,NT
4,Carcharodon carcharias,3855,2016.0,VU
4,Caretta caretta,3897,2016.0,VU
4,Caretta caretta,83652278,2016.0,LC
4,Caretta caretta,84131194,2016.0,LC
4,Cetorhinus maximus,4292,2016.0,VU
4,Cetorhinus maximus,39545,2016.0,EN
4,Chelonia mydas,4615,2016.0,EN
4,Chelonia mydas,16285718,2016.0,LC
4,Dermochelys coriacea,6494,2016.0,VU
4,Dermochelys coriacea,46967807,2016.0,CR
4,Dermochelys coriacea,46967817,2016.0,CR
4,Dermochelys coriacea,46967827,2016.0,LC
4,Eretmochelys imbricata,8005,2016.0,CR
4,Eschrichtius robustus,8097,2016.0,LC
4,Eubalaena glacialis,41712,2016.0,EN
4,Eubalaena japonica,41711,2016.0,EN
4,Eubalaena japonica,133706,2016.0,CR
4,Galeocerdo cuvier,39378,2016.0,NT
4,Isurus oxyrinchus,39341,2016.0,VU
4,Isurus oxyrinchus,161749,2016.0,VU
4,Isurus oxyrinchus,161751,2016.0,NT
4,Isurus paucus,60225,2016.0,VU
4,Lamna nasus,11200,2016.0,VU
4,Lamna nasus,39344,2016.0,EN
4,Lepidochelys kempii,11533,2016.0,CR
4,Lepidochelys olivacea,11534,2016.0,VU
4,Megachasma pelagios,39338,2016.0,LC
4,Megaptera novaeangliae,13006,2016.0,LC
4,Prionace glauca,39381,2016.0,NT
4,Rhincodon typus,19488,2016.0,EN
4,Steno bredanensis,20738,2016.0,LC
4,Triaenodon obesus,39384,2016.0,NT
4,Ursus maritimus,22823,2016.0,VU
4,Alopias vulpinus,39339,2015.0,VU
4,Balaena mysticetus,2467,2015.0,LC
4,Balaena mysticetus,2468,2015.0,CD
4,Balaenoptera acutorostrata,2474,2015.0,LC
4,Balaenoptera borealis,2475,2015.0,EN
4,Balaenoptera musculus,2477,2015.0,EN
4,Balaenoptera physalus,2478,2015.0,EN
4,Carcharhinus amblyrhynchos,39365,2015.0,NT
4,Carcharhinus perezi,60217,2015.0,NT
4,Carcharodon carcharias,3855,2015.0,VU
4,Caretta caretta,3897,2015.0,VU
4,Caretta caretta,83652278,2015.0,LC
4,Caretta caretta,84131194,2015.0,LC
4,Cetorhinus maximus,4292,2015.0,VU
4,Cetorhinus maximus,39545,2015.0,EN
4,Chelonia mydas,4615,2015.0,EN
4,Chelonia mydas,16285718,2015.0,LC
4,Dermochelys coriacea,6494,2015.0,VU
4,Dermochelys coriacea,46967807,2015.0,CR
4,Dermochelys coriacea,46967817,2015.0,CR
4,Dermochelys coriacea,46967827,2015.0,LC
4,Eretmochelys imbricata,8005,2015.0,CR
4,Eschrichtius robustus,8097,2015.0,LC
